시군명,시설명,전화번호,홈페이지주소,팩스번호,설립구분명,소재지우편번호,소재지지번주소,소재지도로명주소,WGS84경도,WGS84위도
고양시,풍동숲속유치원,031-932-9015,http://www.pdwoods.kg.kr/,031-932-9062,공립,10303,경기도 고양시 일산동구 풍동 1241-6번지 119,경기도 고양시 일산동구 숲속마을2로 100,126.8021503,37.6730441
고양시,토당초등학교병설유치원,031-972-9592,http://www.todang.es.kr,031-972-9679,공립,10520,경기도 고양시 덕양구 토당동 409-12번지 토당초등학교,경기도 고양시 덕양구 행신로 90,126.8260075,37.6169699
고양시,늘푸름유치원,031-911-9810,http://www.neulpureum.com,031-915-7655,사립,10374,경기도 고양시 일산서구 일산동 1066번지 후곡마을,경기도 고양시 일산서구 후곡로 36,126.765823,37.67977
고양시,지도초등학교병설유치원,031-974-0554,http://www.jido-e.es.kr,031-973-2169,공립,10504,경기도 고양시 덕양구 화정동 1132번지 지도초등학교,경기도 고양시 덕양구 성신로 49,126.8337865,37.6279642
고양시,중산초등학교병설유치원,031-977-4193,http://js.es.kr,031-977-4197,공립,10332,경기도 고양시 일산동구 중산동 1575-3번지 중산초등학교,경기도 고양시 일산동구 탄중로 373,126.7836243,37.6900393
고양시,주엽초등학교병설유치원,031-912-0026,http://www.jy.es.kr,031-912-0035,공립,10385,경기도 고양시 일산서구 주엽동 100번지 주엽초등학교병설유치원,경기도 고양시 일산서구 강선로 29,126.7617151,37.6670761
고양시,저동초등학교병설유치원,031-914-0384,http://jeodong.es.kr,031-914-0385,공립,10409,경기도 고양시 일산동구 마두동 818번지 경기도고양교육청,경기도 고양시 일산동구 중앙로 1296,126.7724649,37.6617368
고양시,장촌초등학교병설유치원,031-914-0471,http://www.jangchon.es.kr,031-914-0475,공립,10383,경기도 고양시 일산서구 대화동 2269번지 장촌초등학교,경기도 고양시 일산서구 호수로856번길 43,126.7485706,37.6728236
고양시,일산은행초등학교병설유치원,031-969-6734,http://www.schoolline.net,031-969-6738,공립,10304,경기도 고양시 일산동구 식사동 916번지 일산은행초등학교,경기도 고양시 일산동구 은행마을로 70,126.8064343,37.668988
고양시,율동초등학교병설유치원,031-913-0384,http://yuldong.es.kr,031-913-0385,공립,10357,경기도 고양시 일산동구 정발산동 1117번지 율동초등학교,경기도 고양시 일산동구 산두로 223,126.7790658,37.6752099
고양시,원중초등학교병설유치원,031-963-5305,http://wonjung.er.kr,031-965-9471,공립,10324,경기도 고양시 일산동구 고양대로1037번길 26 (식사동),,,
고양시,원당초등학교병설유치원,031-969-6667,http://www.wd.ws.kr,031-969-6669,공립,10298,경기도 고양시 덕양구 주교동 313-8번지 원당초등학교,경기도 고양시 덕양구 마상로107번길 13,126.8351486,37.6620228
고양시,예일유치원,031-965-9659,,031-965-0230,사립,10463,경기도 고양시 덕양구 성사동 500-13번지 은진빌딩,경기도 고양시 덕양구 마상로154번길 11-8,126.8392378,37.65783
고양시,양일초등학교병설유치원,070-7744-1952,http://www.yangil.es.kr,031-967-1496,공립,10317,경기도 고양시 일산동구 식사동 1477번지 양일초등학교,경기도 고양시 일산동구 위시티로 151,126.8129889,37.6854864
고양시,안곡초등학교병설유치원,031-976-1627,http://www.angok.es.kr,031-976-1631,공립,10334,경기도 고양시 일산동구 중산동 161-3번지 안곡초등학교 병설유치원,경기도 고양시 일산동구 중산로 142,126.781599,37.684819
고양시,아람초등학교병설유치원,031-979-5424,http://aram.e-wut2.co.kr/,031-979-5413,공립,10491,경기도 고양시 덕양구 행신동 1069번지 아람초등학교,경기도 고양시 덕양구 서정마을로 36,126.8503435,37.6192203
고양시,예사랑유치원,031-966-8320,http://yesarang.happyihome.com,031-984-0148,사립,10477,경기도 고양시 덕양구 화정동 891번지 충현유치원,경기도 고양시 덕양구 화중로138번길 27,126.8337608,37.6393254
고양시,신능초등학교병설유치원,031-972-5227,http://www.shinneung.es.kr,031-973-0087,공립,10513,경기도 고양시 덕양구 행신동 1005번지 신능초등학교,경기도 고양시 덕양구 충장로123번길 37,126.8312021,37.6237169
고양시,송포초등학교병설유치원,031-923-0056,http://www.songpo.es.kr,031-923-8609,공립,10210,경기도 고양시 일산서구 가좌동 355-1번지,경기도 고양시 일산서구 송산로 379,126.7210466,37.6855457
고양시,소만유치원,031-979-3231,http://soman.kg.kr/,031-979-3239,공립,10529,경기도 고양시 덕양구 행신동 780번지 소만초등학교,경기도 고양시 덕양구 화신로 48,126.8394516,37.6171605
고양시,성저초등학교병설유치원,031-919-3802,http://www.songjo.es.kr,031-915-0215,공립,10369,경기도 고양시 일산서구 대화동 2006번지 성저초등학교,경기도 고양시 일산서구 성저로 92,126.7571567,37.6848787
고양시,성신초등학교병설유치원,031-973-2228,http://www.seongsin-e.es.kr,031-973-2229,공립,10494,경기도 고양시 덕양구 행신동 929번지 성신초등학교,경기도 고양시 덕양구 성신로 104,126.8401788,37.6264956
고양시,성석초등학교병설유치원,031-977-2378,http://www.seongseok.es.kr,031-977-0878,공립,10257,경기도 고양시 일산동구 문봉동 203-6번지 성석초등학교 성석초등학교병설유치원,경기도 고양시 일산동구 문봉길 110,126.812401,37.7070094
고양시,성사유치원,031-966-2781,http://seongsa.kg.kr,031-966-2825,공립,10466,경기도 고양시 덕양구 성사동 716번지 성사초등학교 성사유치원,경기도 고양시 덕양구 호국로834번길 89,126.8440095,37.6575212
고양시,서정초등학교병설유치원,031-979-7508,http://www.seojeong.es.kr,031-979-7506,공립,10534,경기도 고양시 덕양구 행신동 1097번지 서정초등학교,경기도 고양시 덕양구 소원로 251,126.8486777,37.6141096
고양시,상탄초등학교병설유치원,031-914-0367,,031-914-0305,공립,10409,경기도 고양시 일산동구 마두동 818번지 경기도고양교육청,경기도 고양시 일산동구 중앙로 1296,126.7724649,37.6617368
고양시,삼송초등학교병설유치원,031-966-2986,http://www.kysses.es.kr,031-966-2987,공립,10557,경기도 고양시 덕양구 원흥동 675번지 삼송초등학교 병설유치원,경기도 고양시 덕양구 세솔로 150,126.8822514,37.6540797
고양시,벽제초등학교병설유치원,031-963-3147,http://www.byeokje.es.kr,031-962-4681,공립,10260,경기도 고양시 일산동구 사리현동 122-2번지 벽제초등학교,경기도 고양시 일산동구 공릉천로 13,126.8433384,37.6957392
고양시,백양초등학교병설유치원,031-979-3771,http://www.baikyang.es.kr,031-971-0096,공립,10499,경기도 고양시 덕양구 화정동 990번지 백양초등학교,경기도 고양시 덕양구 화신로 238,126.8360094,37.6318866
고양시,백송초등학교병설유치원,031-919-1784,http://baeksong.es.kr,031-912-1543,공립,10230,경기도 고양시 일산서구 덕이동 1532번지,경기도 고양시 일산서구 하이파크3로 110,126.7535183,37.7015929
고양시,백마초등학교병설유치원,031-902-9616,http://www.baekma.es.kr,031-901-8607,공립,10417,경기도 고양시 일산동구 마두동 718번지 백마초등학교,경기도 고양시 일산동구 일산로 230,126.7909841,37.657546
고양시,목암초등학교병설유치원,031-962-4462,http://www.mogam.es.kr,031-962-4419,공립,10270,경기도 고양시 덕양구 고양동 722번지 목암초병설,경기도 고양시 덕양구 푸른마을로 63,126.9045877,37.7137353
고양시,모당초등학교병설유치원,031-975-9239,http://modang.es.kr,031-975-9240,공립,10355,경기도 고양시 일산동구 중산동 1684번지 모당초등학교,경기도 고양시 일산동구 하늘마을로 144,126.7808784,37.6793488
고양시,도래울초등학교병설유치원,031-963-6898,http://www.doraeul.es.kr/,031-963-2294,공립,10551,경기도 고양시 덕양구 도내동 1012번지,경기도 고양시 덕양구 도래울3로 5,126.8705284,37.6316781
고양시,덕이초등학교병설유치원,031-914-2118,http://www.deoki-e.es.kr,031-914-6943,공립,10237,경기도 고양시 일산서구 덕이동 219-5번지,경기도 고양시 일산서구 덕이로 10,126.7582646,37.6892957
고양시,무원유치원,031-970-2211,,031-970-2210,사립,10521,경기도 고양시 덕양구 행신동 692번지 무원마을,경기도 고양시 덕양구 무원로 63,126.8304899,37.6181928
고양시,대화초등학교병설유치원,031-918-3192,http://www.daehwa.es.kr,031-911-1459,공립,10218,경기도 고양시 일산서구 대화동 1643번지 대화초등학교,경기도 고양시 일산서구 송포로 50,126.7324129,37.671184
고양시,대곡초등학교병설유치원,031-965-0123,http://www.schooline.net/daegok,031-966-8707,공립,10456,경기도 고양시 덕양구 대장동 226-2번지 대곡초등학교,경기도 고양시 덕양구 대주로 138-50,126.8124001,37.6408515
고양시,다솜초등학교병설유치원,031-932-8567,http://www.dasom.es.kr,031-932-8562,공립,10303,경기도 고양시 일산동구 풍동 1232번지 다솜초등학교,경기도 고양시 일산동구 숲속마을로 139,126.7965189,37.6722956
고양시,다솔유치원,031-968-5294,http://dasol.kg.kr,031-968-5295,공립,10551,경기도 고양시 덕양구 도내동 1000번지 다솔유치원,경기도 고양시 덕양구 도래울1로 37,126.867087,37.6303047
고양시,능곡초등학교병설유치원,031-972-0358,http://www.ng.es.kr,031-970-1406,공립,10509,경기도 고양시 덕양구 토당동 278-2번지 능곡초등학교,경기도 고양시 덕양구 토당로67번길 66,126.8161237,37.6243336
고양시,냉천초등학교병설유치원,031-902-3418,http://www.ng1000.es.kr,031-902-3415,공립,10407,경기도 고양시 일산동구 마두동 830번지,경기도 고양시 일산동구 산두로 99,126.7858248,37.6663481
고양시,내유초등학교병설유치원,031-962-4632,http://naeu.es.kr,031-962-3242,공립,10264,경기도 고양시 덕양구 내유동 431-7번지 내유초등학교,경기도 고양시 덕양구 통일로 1132,126.8515868,37.7154271
고양시,금계초등학교병설유치원,031-907-0246,http://www.gygeumgye.es.kr,031-902-4505,공립,10420,경기도 고양시 일산동구 백석동 1192번지 금계초등학교,경기도 고양시 일산동구 강촌로 90,126.7840485,37.64983
고양시,고양초등학교병설유치원,031-962-0323,http://www.koyang.es.kr,031-962-0324,공립,10275,경기도 고양시 덕양구 고양동 236번지 고양초등학교,경기도 고양시 덕양구 혜음로13번길 22-7,126.899783,37.7026854
고양시,고양일산유치원,031-975-6523,http://www.ilsanyou.com,031-975-6593,공립,10353,경기도 고양시 일산서구 일산동 630-1번지 고양일산유치원,경기도 고양시 일산서구 일중로15번길 38,126.7719357,37.6825751
고양시,고양용현초등학교병설유치원,031-970-1814,http://gyyonghyun.es.kr,031-970-0165,공립,10527,경기도 고양시 덕양구 행신동 770번지 고양용현초등학교,경기도 고양시 덕양구 화신로 21,126.8381542,37.6148071
과천시,과천노들유치원,02-502-6710,http://www.nodle.co.kr,02-504-6710,사립,13835,경기도 과천시 원문동 4번지 래미안 슈르,경기도 과천시 별양로 12,126.9922516,37.420578
과천시,청계초등학교병설유치원,02-504-6069,http://www.chonggye.es.kr,02-503-2652,공립,13836,경기도 과천시 별양동 4번지 청계초등학교,경기도 과천시 꿈보람길 34,126.9962497,37.431075
과천시,문원초등학교병설유치원,02-507-5804,http://www.munwon.es.kr,02-507-5805,공립,13834,경기도 과천시 별양동 16번지 문원초등학교,경기도 과천시 코오롱로 53,126.9945558,37.4236326
과천시,예지유치원,02-502-0701,http://notfound.co.kr,02-503-0526,사립,13828,경기도 과천시 문원동 93-4번지,경기도 과천시 참마을로 10-6,127.0016165,37.4272459
과천시,과천초등학교병설유치원,02-502-3007,http://school.kerinet.re.kr,02-504-2022,공립,13802,경기도 과천시 중앙동 75번지 과천초등학교 중앙동,경기도 과천시 온온사로 10,126.9940798,37.43658
과천시,관문초등학교병설유치원,02-503-2604,http://www.kwanmun.es.kr,02-504-1791,공립,13831,경기도 과천시 부림동 48번지 관문초등학교 관문초등학교병설유치원,경기도 과천시 별양로 180-1,127.0013114,37.4337962
과천시,금빛유치원,02-503-9857,,02-503-9858,사립,13833,경기도 과천시 별양동 52번지 주공아파트,경기도 과천시 별양로 110,126.9986113,37.4282189
과천시,과천천사유치원,02-503-5844,,02-507-4673,사립,13805,경기도 과천시 중앙동 14-6번지,경기도 과천시 희망4길 55-13,126.9906113,37.4340749
광명시,산들유치원,031-898-8777,http://www.san-deul.com,031-898-7743,사립,14260,경기도 광명시 하안동 463번지,경기도 광명시 밤일안로42번길 37,126.859954,37.4563519
광명시,광명서초등학교병설유치원,02-2686-0961,http://www.gmseo.es.kr,02-2684-5874,공립,14284,경기도 광명시 광명동 219번지 광명서초등학교 광명서초병설유치원,경기도 광명시 너부대로 5,126.8469,37.4780945
광명시,세교유치원,02-2686-6635,http://www.ban-se.com,02-2686-6645,사립,14337,경기도 광명시 가학동 441-1번지,경기도 광명시 광명로 205-9,126.8477672,37.4194676
광명시,녹야유치원,02-2687-3113,,02-2687-2340,사립,14221,경기도 광명시 광명동 156-2번지,경기도 광명시 광이로 9-2,126.8577394,37.4794328
광명시,삼흥유치원,02-2688-7020,,02-2688-7078,사립,14232,경기도 광명시 철산동 241-4번지,경기도 광명시 철산로29번길 12,126.8690142,37.4777072
광명시,안서초등학교병설유치원,02-2689-0821,http://as.es.kr,02-2689-0783,공립,14340,경기도 광명시 가학동 1052-1번지 안서초등학교,경기도 광명시 가학로 247-55,126.8711583,37.4025841
