시군명,구/읍면동명,시설명,전화번호,시설구분명,공사립구분명,소재지우편번호,소재지지번주소,소재지도로명주소,WGS84경도,WGS84위도
고양시,대화동 ,일산서구청직장어린이집,031-918-3338,어린이집,직장,10380,경기도 고양시 일산서구 대화동 2199번지 신동아노블타워 109호,경기도 고양시 일산서구 중앙로 1542 신동아노블타워 109호(대화동),126.750655,37.6753135
고양시,행신동,해피베이비궁어린이집,031-979-2244,어린이집,민간,10513,경기도 고양시 덕양구 행신동 633-49번지 1층2호,경기도 고양시 덕양구 충장로103번길 46 1층2호(행신동),126.8306183,37.6222507
고양시,화정동,고양청사푸르미어린이집,031-966-3396,어린이집,직장,10497,경기도 고양시 덕양구 화정동 964번지 정부고양지방합동청사,"경기도 고양시 덕양구 화중로104번길 50 (화정동,정부고양지방합동청사)",126.8340362,37.6358171
고양시,현천동,예성어린이집,02-3158-6424,어린이집,민간,10541,경기도 고양시 덕양구 현천동 86-1번지,경기도 고양시 덕양구 대덕로125번길 32 (현천동),126.8675321,37.591621
고양시,대화동 ,동문키즈어린이집,031-923-3626,어린이집,민간,10218,경기도 고양시 일산서구 대화동 2573번지 대화마을3단지 관리동,"경기도 고양시 일산서구 대화1로 51 (대화동,대화마을3단지 관리동)",126.7319541,37.672065
고양시,백석동 ,흰돌하얀나라어린이집,031-812-7942,어린이집,가정,10448,경기도 고양시 일산동구 백석동 1349번지 흰돌마을한진국제3단지아파트 301동 101호,"경기도 고양시 일산동구 백석로 26 301동 101호(백석동, 흰돌마을한진국제3단지아파트)",126.7829759,37.6437999
고양시,백석동 ,햇살아이어린이집,031-905-3530,어린이집,가정,10418,경기도 고양시 일산동구 백석동 1135번지 백송마을6단지아파트 604동 102호,경기도 고양시 일산동구 강촌로 192 604동 102호,126.7949435,37.6544565
고양시,백석동 ,일산라온어린이집,031-817-1163,어린이집,가정,10419,경기도 고양시 일산동구 백석동 1186번지 백송마을2단지 214동 101호,"경기도 고양시 일산동구 백석로 119 214동 101호(백석동, 백송마을2단지)",126.7914777,37.6505329
고양시,백석동 ,엄마무릎어린이집,031-909-1566,어린이집,가정,10446,경기도 고양시 일산동구 백석동 1252-5번지,경기도 고양시 일산동구 강송로87번길 8-3,126.7883592,37.6473739
고양시,백석동 ,아이펀어린이집,031-815-0335,어린이집,가정,10418,경기도 고양시 일산동구 백석동 1139번지 백송마을8단지아파트 802동 103호,경기도 고양시 일산동구 백석로 151 802동 103호,126.7929911,37.650741
고양시,백석동 ,생각놀이어린이집,070-8808-2419,어린이집,가정,10418,경기도 고양시 일산동구 백석동 1136번지 백송마을임광7단지아파트 707동 103호,"경기도 고양시 일산동구 백석로 175 707동 103호(백석동, 백송마을임광7단지아파트)",126.7956985,37.6518738
고양시,마두동 ,영아창의놀이어린이집,031-932-1352,어린이집,가정,10417,경기도 고양시 일산동구 마두동 732번지 백마마을3단지아파트 301동 102호,"경기도 고양시 일산동구 일산로 206 301동 102호(마두동, 백마마을3단지아파트)",126.7912207,37.654904
고양시,사리현동,꿈그린어린이집,031-814-0606,어린이집,가정,10261,경기도 고양시 일산동구 사리현동 189번지 동문아파트 302동 102호,"경기도 고양시 일산동구 공릉천로 66 302동 102호(사리현동, 동문아파트)",126.8472856,37.6985684
고양시,원흥동,도깨비어린이집,031-969-3412,어린이집,부모협동,10552,경기도 고양시 덕양구 원흥동 410-3번지,경기도 고양시 덕양구 고양대로1730번길 128 (원흥동),126.8691844,37.6438657
고양시,행신동,아기나무어린이집,031-810-9611,어린이집,가정,10483,경기도 고양시 덕양구 행신동 895번지 햇빛마을18단지아파트 1802동 103호,"경기도 고양시 덕양구 성신로 77 1802동 103호(행신동, 햇빛마을18단지아파트)",126.8377118,37.6273638
고양시,동산동,호반솜담성균관어린이집,02-353-1233,어린이집,가정,10597,경기도 고양시 덕양구 동산동 365번지 동산마을호반베르디움22단지 2202동 103호,"경기도 고양시 덕양구 세솔로 25 2202동 103호(동산동, 동산마을호반베르디움22단지)",126.8888418,37.6463293
고양시,동산동,호반새싹빅스맘어린이집,02-6015-6008,어린이집,가정,10597,경기도 고양시 덕양구 동산동 365번지 동산마을호반베르디움22단지 2210동 103호,"경기도 고양시 덕양구 세솔로 25 2210동 103호(동산동, 동산마을호반베르디움22단지)",126.8888418,37.6463293
고양시,고양동,푸른아이꿈어린이집,031-969-5263,어린이집,가정,10270,경기도 고양시 덕양구 고양동 735번지 푸른마을1단지 104동 106호,"경기도 고양시 덕양구 푸른마을로 14 104동 106호(고양동, 푸른마을1단지)",126.903352,37.70776
고양시,탄현동 ,클아이어린이집,031-912-5255,어린이집,가정,10239,경기도 고양시 일산서구 탄현동 121번지 큰마을현대대림1단지아파트 101동 105호,"경기도 고양시 일산서구 탄현로 115-22 101동 105호(탄현동, 큰마을현대대림1단지아파트)",126.7662206,37.701416
고양시,탄현동 ,햇살아래어린이집,031-921-0201,어린이집,가정,10344,경기도 고양시 일산서구 탄현동 1578번지 탄현마을동신11단지아파트 1102동 101호,"경기도 고양시 일산서구 산현로17번길 28 1102동 101호(탄현동, 탄현마을동신11단지아파트)",126.7638638,37.6908411
고양시,탄현동 ,탄현해오름어린이집,031-921-0555,어린이집,가정,10240,경기도 고양시 일산서구 탄현동 1479번지 탄현마을한신6단지아파트 607동 101호,"경기도 고양시 일산서구 현중로 62 607동 101호(탄현동, 탄현마을한신6단지아파트)",126.7673711,37.696135
고양시,탄현동 ,탄현푸른하늘어린이집,031-957-7088,어린이집,가정,10241,경기도 고양시 일산서구 탄현동 130번지 쌍용아파트 102동 102호,경기도 고양시 일산서구 일현로 151 102동 102호(탄현동 쌍용아파트),126.7640288,37.6988961
고양시,주엽동 ,동신어린이집,031-918-6966,어린이집,가정,10361,경기도 고양시 일산서구 주엽동 46번지 강선마을동신4단지아파트 410동 102호,"경기도 고양시 일산서구 대산로 53 410동 102호(주엽동, 강선마을동신4단지아파트)",126.7710496,37.6709725
고양시,일산동 ,마미키즈어린이집,031-814-3870,어린이집,가정,10375,경기도 고양시 일산서구 일산동 1058번지 후곡마을롯데9단지아파트 904동 106호,"경기도 고양시 일산서구 후곡로 10 904동 106호(일산동, 후곡마을롯데9단지아파트)",126.7631065,37.6779808
고양시,일산동 ,현대홈타운어린이집,031-922-0747,어린이집,가정,10353,경기도 고양시 일산서구 일산동 651-1번지 일산현대홈타운2차아파트 202동 102호,"경기도 고양시 일산서구 고양대로 706-12 202동 102호(일산동, 일산현대홈타운2차아파트)",126.7737116,37.6827408
고양시,대화동 ,지니어스어린이집,031-923-3353,어린이집,가정,10217,경기도 고양시 일산서구 대화동 2570번지 대화마을휴먼빌6단지아파트 604동 103호,"경기도 고양시 일산서구 대화2로 121 604동 103호(대화동, 대화마을휴먼빌6단지아파트)",126.7361831,37.6736927
고양시,탄현동 ,쁘띠엔젤어린이집,031-913-1606,어린이집,가정,10240,경기도 고양시 일산서구 탄현동 1479번지 탄현마을한신6단지아파트 606동 104호,"경기도 고양시 일산서구 현중로 64 606동 104호(탄현동, 탄현마을한신6단지아파트)",126.7679738,37.696302
고양시,탄현동 ,동화그림어린이집,031-921-0656,어린이집,가정,10239,경기도 고양시 일산서구 탄현동 1470번지 탄현마을동문10단지아파트 1004동 102호,"경기도 고양시 일산서구 탄현로 93 1004동 102호(탄현동, 탄현마을동문10단지아파트)",126.766643,37.6997879
고양시,탄현동 ,다솜키즈랜드어린이집,031-814-7959,어린이집,가정,10239,경기도 고양시 일산서구 탄현동 121번지 큰마을현대대림1단지아파트 110동 101호,"경기도 고양시 일산서구 일현로 140 110동 101호(탄현동, 큰마을현대대림1단지아파트)",126.7643924,37.7015061
고양시,주엽동 ,강선아이숲어린이집,070-7572-9654,어린이집,가정,10361,경기도 고양시 일산서구 주엽동 63번지 강선마을8단지아파트 804동 101호,"경기도 고양시 일산서구 강선로 70 804-101(주엽동, 강선마을8단지아파트)",126.7667714,37.6702216
고양시,탄현동 ,건영튼튼영아어린이집,031-918-8900,어린이집,가정,10243,경기도 고양시 일산서구 탄현동 1477번지 탄현마을건영5단지아파트 505동 101호,"경기도 고양시 일산서구 현중로 61 505동 101호(탄현동, 탄현마을건영5단지아파트)",126.7665273,37.6961802
고양시,주엽동 ,키즈앤빅스맘어린이집,031-919-4790,어린이집,가정,10378,경기도 고양시 일산서구 주엽동 8번지 문촌마을 605동 103호,"경기도 고양시 일산서구 대산로 183 605동 103호(주엽동,문촌마을)",126.7580822,37.6766768
고양시,주엽동 ,에코빌i어린이집,031-913-3838,어린이집,가정,10378,경기도 고양시 일산서구 주엽동 12번지 문촌마을8단지 803동 101호,"경기도 고양시 일산서구 주엽로 161 803동 101호(주엽동, 문촌마을8단지)",126.75877,37.6729122
고양시,주엽동 ,호두나무발도르프어린이집,031-911-0021,어린이집,부모협동,10361,경기도 고양시 일산서구 주엽동 60번지 강선마을9단지아파트 903동 101호,"경기도 고양시 일산서구 강성로 62 903동 101호(주엽동,강선마을9단지아파트)",126.7674995,37.6680608
고양시,주엽동 ,엄마품 어린이집,031-912-6192,어린이집,가정,10361,경기도 고양시 일산서구 주엽동 63번지 강선마을럭키8단지아파트 810동 103호,"경기도 고양시 일산서구 강선로 70 810동 103호(주엽동, 강선마을럭키8단지아파트)",126.7654764,37.669848
고양시,주엽동 ,샘물영아어린이집,031-815-6204,어린이집,가정,10365,경기도 고양시 일산서구 주엽동 90번지 강선마을17단지아파트 1701동 102호,"경기도 고양시 일산서구 호수로 710 1701동 102호(주엽동, 강선마을17단지아파트)",126.7626161,37.6639859
고양시,주엽동 ,사랑가득어린이집,070-8264-1370,어린이집,가정,10365,경기도 고양시 일산서구 주엽동 90번지 강선마을17단지아파트 1703동 104호,"경기도 고양시 일산서구 호수로 710 1703동 104호(주엽동, 강선마을17단지아파트)",126.7626161,37.6639859
고양시,대화동 ,아이조은 어린이집,031-914-8770,어린이집,가정,10368,경기도 고양시 일산서구 대화동 2056번지,경기도 고양시 일산서구 성저로46번길 19 (대화동),126.7537197,37.683681
고양시,풍동 1,햇살누리어린이집,031-811-1589,어린이집,가정,10306,경기도 고양시 일산동구 풍동 1258번지 숲속마을8단지아파트 802동 104호,"경기도 고양시 일산동구 숲속마을1로 115 802동 104호(풍동, 숲속마을8단지아파트)",126.7997648,37.6719978
고양시,풍동 1,풍동꿈사랑어린이집,031-904-9706,어린이집,가정,10304,경기도 고양시 일산동구 풍동 174번지 은행마을1단지아파트 101동 105호,"경기도 고양시 일산동구 은행마을로 16 101동 105호(풍동, 은행마을1단지아파트)",126.8042763,37.6650318
고양시,신원동,솔숲어린이집,02-381-1279,어린이집,민간,10569,경기도 고양시 덕양구 신원동 653번지 삼송힐스테이트 내,"경기도 고양시 덕양구 신원로 35 (신원동,삼송힐스테이트 내)",126.886796,37.6623108
고양시,탄현동 ,아이엠어린이집,031-818-2136,어린이집,직장,10244,경기도 고양시 일산서구 탄현동 1490-1번지 양우프라자 205호,경기도 고양시 일산서구 탄중로233번길 25 양우프라자 205호 (탄현동),126.7703918,37.6946201
고양시,일산동 ,위드빅스맘어린이집,031-919-0522,어린이집,민간,10346,경기도 고양시 일산서구 일산동 1969번지,경기도 고양시 일산서구 일청로65번길 38 (일산동),126.7718888,37.6900965
고양시,가좌동 ,어린왕자어린이집,031-925-7975,어린이집,민간,10209,경기도 고양시 일산서구 가좌동 1089번지 가좌마을2단지 관리동,경기도 고양시 일산서구 가좌3로 45 가좌마을2단지 관리동,126.7169751,37.6884422
고양시,도내동,토토빌어린이집,031-819-6380,어린이집,가정,10551,경기도 고양시 덕양구 도내동 983번지 엘에이치원흥도래울마을2단지 212동101호,"경기도 고양시 덕양구 도래울로 85 212동101호(도내동,엘에이치원흥도래울마을2단지)",126.870615,37.634306
